date,pcrvi,pcrvi_base,ta_norm,as_norm,sr_norm,cdr_norm,bh_norm,wq_norm,la_norm,ev_score,ev_amplification,sst_sigma_departure,sst_rolling_sd_30d,sst_variability_amp,sst_exceed_2sd,sst_exceed_3sd,dhw_rolling_sd_rate,chl_sigma_departure,kd490_sigma_departure,cloud_sigma_departure,n_concurrent_extremes,risk_category,dhw_current,sst_anomaly,hotspot,current_sst,dhw_trend,dhw_momentum,oni,dmi,years_since_bleaching,adaptation_status,chl_anomaly,kd490_anomaly,par_proxy,clarity_score,is_peak_season,pcrvi_raw
1998-01-18,0.4816920486301197,0.4822473533693136,0.24667254358598284,0.0,0.3390935411917636,0.8574999999999999,0.9,0.7026304536594391,0.8864607942060478,0.27380333830873804,1.0821410014926214,0.5369276572805108,0.2831273791367408,0.6514276219456658,0,0,,2.107176340781046,2.0759924401857037,,2,Moderate,,0.23336271792991425,0.0,28.27159109635357,0.0,0.0,2.24,0.525,inf,naive,0.6095061163078325,0.2027373803004513,0.8984225060591546,0.8744990823529412,False,0.5218596339422351
1998-01-19,0.49386255963469494,0.4832200692012836,0.21066166372540493,0.0,0.3444676376633854,0.8574999999999999,0.9,0.8025942302749475,0.8401562913529308,0.3252763868374245,1.0975829160512274,0.12265331363927476,0.27895466092399807,0.6418269117965298,0,0,,10.523464561709579,9.579693173580218,,2,Moderate,,0.053308318627024676,0.0,28.09153669705068,0.0,0.0,2.24,0.525,inf,naive,3.0439388915752796,0.9355341862035091,0.9897969356470382,0.6905156470588235,False,0.5303740926484207
1998-01-20,0.49633625499261613,0.47218921276992254,0.18190994539360403,0.0,0.34988782173063077,0.8574999999999999,0.9,0.7013131340968621,0.9302164511160758,0.22284942450135364,1.0668548273504062,-0.20811059123003997,0.2717079195890344,0.6251534007815079,0,0,,2.1027972269905764,2.1759117234354135,,2,Moderate,,-0.09045027303197983,0.0,27.947778105391677,0.0,0.0,2.24,0.525,inf,naive,0.608239446505385,0.21249530298620672,0.9883837434086222,0.8720491588235294,False,0.5037573410663799
1998-01-21,0.49633625499261613,0.42045678869956965,0.1820858333472131,0.0,0.35535248727598345,0.8574999999999999,0.9,0.5,0.7458340136263998,,,-0.20608715090261912,0.2650054987572038,0.6097322780449117,0,0,,,,,0,Minimal,,-0.08957083326393445,0.0,27.948657545159723,0.0,0.0,2.24,0.525,inf,naive,,,0.9916680272527996,0.5,False,
1998-01-22,0.4968435631341372,0.4752557216104294,0.18422342588243196,0.0,0.3608600150011054,0.8574999999999999,0.9,0.7049709971523944,0.9372351172237644,0.1594179288370692,1.0478253786511207,-0.18149597879216942,0.25886559866431547,0.5956054192130694,0,0,,1.9275691319931776,1.8984611600964834,,0,Moderate,,-0.07888287058784016,0.0,27.959345507835817,0.0,0.0,2.24,0.525,inf,naive,0.5575542743235935,0.18540002109337508,0.9956182579769406,0.8788519764705882,False,0.4979850064525598
1998-01-23,0.48246527933636807,0.4393304279430607,0.17248156688823357,0.0,0.3664087729066694,0.8574999999999999,0.9,0.45655838921262665,0.9682116712370112,0.0,1.0,-0.31657601423653026,0.25291953804799977,0.5819245518273667,0,0,,-0.6528237530931932,-0.7015590871213798,,0,Moderate,,-0.13759216555883214,0.0,27.900636212864825,0.0,0.0,2.24,0.525,inf,naive,-0.1888309310809032,-0.06851289469832632,0.9938214012975518,0.9426019411764706,False,0.4393304279430607
1998-01-24,0.4882032514039257,0.4664989571499435,0.15831844992234068,0.0,0.3719971167759558,0.8574999999999999,0.9,0.6943817705002673,0.9221863951393557,0.27808715582434407,1.0834261467473032,-0.47951054979011876,0.24787974418068393,0.5703288490589096,0,0,,2.637614611876679,2.701658779950727,,2,Moderate,,-0.20840775038829662,0.0,27.82982062803536,0.0,0.0,2.24,0.525,inf,naive,0.7629367354256913,0.2638387370350577,0.985214437337535,0.8591583529411765,False,0.5054171676065986
1998-01-25,0.48934328279651806,0.47537282070759557,0.21049629598754008,0.0,0.37762339066207007,0.8574999999999999,0.9,0.6440640029280557,0.9456400600441264,0.12194327980870306,1.0365829839426108,0.12075089938756439,0.24548276510344594,0.5648138106161438,0,0,,1.3029595737971245,1.3821773428366204,,0,Moderate,,0.05248147993770047,0.0,28.090709858361357,0.0,0.0,2.24,0.525,inf,naive,0.3768843708812855,0.134980748567788,0.9997693671470763,0.8915107529411764,False,0.4927633769742952
1998-01-26,0.5042049042463754,0.4946192524889877,0.2641055667750976,0.0,0.3832859273786346,0.8574999999999999,0.9,0.6931024061073616,0.9283242261770465,0.3650654237871983,1.1095196271361596,0.7374796645437142,0.25594709231678403,0.5888904358179541,0,0,,2.7355976611728354,2.7986991464539437,,2,Moderate,,0.320527833875488,0.0,28.358756212299145,0.0,0.0,2.24,0.525,inf,naive,0.7912785816607164,0.27331551031584,0.999869434707034,0.8567790176470589,False,0.5487897685959476
1998-01-27,0.512995670089231,0.4874814699993705,0.23749610360527737,0.0,0.3889830489938128,0.8574999999999999,0.9,0.6891467088354181,0.9244761072779766,0.35479295666694255,1.1064378870000828,0.43136057131403815,0.2573601689054702,0.5921416830996603,0,0,,2.9493036253772207,3.0987405695026022,,2,Moderate,,0.187480518026387,0.0,28.225708896450044,0.0,0.0,2.24,0.525,inf,naive,0.853093575381534,0.30261697158949624,0.9995299204383061,0.849422294117647,False,0.5393679676177977
1998-01-28,0.5146216359967524,0.4745307333105748,0.2028227177167217,0.0,0.3947130673275164,0.8574999999999999,0.9,0.6709417014783893,0.9067707660573698,0.3158825990399372,1.0947647797119813,0.032472950783397195,0.25342939510919466,0.5830976456267692,0,0,,4.260714226594456,4.479598592374102,,2,Moderate,,0.01411358858360856,0.0,28.052341967007266,0.0,0.0,2.24,0.525,inf,naive,1.2324224274398117,0.43746887793785744,0.9979765321147396,0.815565,False,0.5194995337193163
1998-01-29,0.5170949340711086,0.47880304799838996,0.2047869964321649,0.0,0.4004742844516488,0.8574999999999999,0.9,0.6829752456908138,0.9184381965963486,0.31823648914296315,1.095470946742889,0.055070295772445876,0.24981737110617933,0.5747869968514047,0,0,,3.4081577589057392,3.5668488338363855,,2,Moderate,,0.023934982160824347,0.0,28.06216336058448,0.0,0.0,2.24,0.525,inf,naive,0.9858183006293025,0.34833151340137924,0.9989316578985796,0.8379447352941176,False,0.5245148282941772
