smiles,name,moa,disagreement,rank_mean,rank_std,rf_S,rf_rank,rf_pctile,dmpnn_S,dmpnn_rank,dmpnn_pctile,chemeleon_frozen_S,chemeleon_frozen_rank,chemeleon_frozen_pctile,molformer_S,molformer_rank,molformer_pctile,dmpnn_rdkit_S,dmpnn_rdkit_rank,dmpnn_rdkit_pctile
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,penfluridol,T-type calcium channel blocker,0.25402105945200615,0.5860810209229856,0.25402105945200615,0.1960060497383253,2087,0.6903101350348717,0.000421,4731,0.297967057426918,0.38097,528,0.9216500964534797,0.0271464831180952,2346,0.651877133105802,0.0761346313318256,4255,0.3686006825938567
O=C(NC1CCCCC1)N(CCCl)[NH2+][O-],lomustine,DNA synthesis inhibitor,0.25398106893621153,0.3610031161893456,0.25398106893621153,0.1293260474446276,4725,0.29885739723994653,2e-06,6505,0.034723252708116936,0.045936,4334,0.3568778750556463,0.0026504275018459,4250,0.3693426324380472,0.1937558183919926,1717,0.7452144235049711
CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O,danoprevir,HCV inhibitor,0.2539637764847204,0.6533016768066479,0.2539637764847204,0.2204051904066435,1355,0.7989315922243656,0.000221,5121,0.24009496958005638,0.206538,1419,0.7894346342187268,0.2166536688864822,954,0.8584359697284464,0.1308470666863956,2833,0.5796112182816442
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,naltrexone,opioid receptor antagonist,0.253940165987108,0.5471434930998664,0.253940165987108,0.2373243796516925,950,0.8590295296037987,0.005583,2952,0.5619528119899095,0.027887,5121,0.24009496958005638,0.0023580134867251,4342,0.35569075530494143,0.1819762615825343,1894,0.7189493990206262
CC(CC(C(N)=O)(c1ccccc1)c1ccccc1)N(C)C,aminopentamide,acetylcholine receptor antagonist,0.2539293831585953,0.45793144383439677,0.2539293831585953,0.1202420919217924,5063,0.2487015877726666,0.034778,1852,0.7251817777118267,0.177922,1719,0.7449176435672948,0.0015346001663862,4677,0.3059801157441757,0.0566147080803419,4954,0.2648760943760202
CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1,MCC950,NOD like receptor inhibitor,0.2539169695485795,0.596705742691794,0.2539169695485795,0.2293870611074458,1114,0.8346935747143494,0.001294,3960,0.41237572340109807,0.033277,4869,0.2774892417272592,0.2049029835475704,996,0.8522035910372459,0.1390394727132035,2650,0.6067665825790176
C=C1C(=O)C[C@H]2C[C@@H]3O[C@@]3(C)CC[C@@H]3O[C@@]3(C)C[C@@H](OC(C)=O)[C@H]1C2(C)C,hypoestoxide,IKK inhibitor,0.2538658865545642,0.2713755750111292,0.2538658865545642,0.1871530269077881,2432,0.6391155957857249,0.0,6688,0.007567888410743406,0.011497,5912,0.12271850422911412,0.0039329118130679,3936,0.4159370826532126,0.0396907693337978,5583,0.17153880397685117
O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1cc(NC2COC2)ncn1,EPZ015666,protein arginine N-methyltransferase inhibitor,0.25385108010514607,0.6308651135183261,0.25385108010514607,0.2207983864169211,1339,0.8013058317257753,0.000158,5285,0.21575901469060688,0.242092,1112,0.8349903546520255,0.0581949474185725,1789,0.7345303457486274,0.12766619201162,2913,0.5677400207745956
O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,LY294002,DNA dependent protein kinase inhibitor|mTOR inhibitor|phosphodiesterase inhibitor|PI3K inhibitor|PLK inhibitor,0.2538348110977326,0.41270218133254194,0.2538348110977326,0.0992857774326056,5685,0.15640302715536425,0.000468,4674,0.30642528565069005,0.189502,1592,0.7637631696097344,0.016395513230407,2777,0.5879210565365781,0.0539172791836451,5061,0.24899836771034278
CC(C)C[C@H](N[C@@H](Cc1cncn1Cc1cc(Cl)cc(Cl)c1)C(=O)O)C(=O)O,ORE1001,angiotensin converting enzyme inhibitor,0.25381111919864335,0.6186377800860663,0.25381111919864335,0.211546709354166,1604,0.7619824899836771,0.003821,3211,0.5235198100608398,0.118767,2571,0.6184893901172281,0.522940568750262,462,0.9314438343967948,0.055349970416235,5002,0.25775337587179104
CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@@H]1C(=O)Nc2ccccc2-c2ccccc21,RG4733,gamma secretase inhibitor,0.2537997235704814,0.6081614482860959,0.2537997235704814,0.202835809947135,1857,0.7244398278676362,0.003534,3260,0.5162487015877726,0.025185,5238,0.22273334322599792,0.0369041495592965,2130,0.683929366374833,0.2838354302687009,718,0.8934560023742395
COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,thonzylamine,antihistamine,0.253791672144449,0.1967947766730969,0.253791672144449,0.0876495883370056,5945,0.11782163525745659,0.012468,2459,0.635109066627096,0.002613,6462,0.0411040213681555,0.0004231934393014,5529,0.1795518622941089,0.0036505480310068,6669,0.01038729781866743
Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,bisindolylmaleimide-IX,PKC inhibitor,0.25370309827324117,0.6141267250333877,0.25370309827324117,0.1844436714073678,2527,0.6250185487461047,0.834572,238,0.9646831874165307,0.164007,1889,0.7196913488648167,0.005954591667785,3605,0.46505416233862595,0.0618456221207663,4743,0.29618637780086066
NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1,cefalonium,bacterial cell wall synthesis inhibitor,0.2536918366674258,0.35726368897462535,0.2536918366674258,0.0268970686146146,6649,0.0133550971954296,0.00048,4652,0.3096898649651284,0.085509,3213,0.5232230301231637,0.03393593263918,2191,0.6748775782757086,0.056652395864642,4952,0.2651728743136964
Cc1cc(C2CCCCC2)n(O)c(=O)c1,ciclopirox,membrane integrity inhibitor,0.2536756051884084,0.3870603947173171,0.2536756051884084,0.1427230183241236,4223,0.3733491615966761,6.1e-05,5741,0.14809318890043033,0.01288,5848,0.1322154622347529,0.0410988575624324,2040,0.6972844635702626,0.1324413929228328,2801,0.5843596972844636
CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,dapagliflozin,sodium/glucose cotransporter inhibitor,0.2536647286483531,0.4553791363703814,0.2536647286483531,0.1178793124818319,5162,0.234010980857694,0.04188,1744,0.7412078943463423,0.041349,4527,0.3282386110698917,0.000913146491651,5029,0.25374684671316217,0.1821188135644243,1889,0.7196913488648167
CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)O)O3)O2)O1,monensin,bacterial permeability inducer,0.25352751659068407,0.7351535836177475,0.25352751659068407,0.1273852458133087,4789,0.28936043923430776,0.095871,1305,0.806351090666271,0.390322,503,0.9253598456744324,0.1420355683543437,1217,0.8194094079240244,0.241851766953185,1110,0.8352871345897017
Oc1ccc(-c2c(-c3ccccc3)nn3c(C(F)(F)F)cc(C(F)(F)F)nc23)cc1,PHTPP,estrogen receptor antagonist,0.2534976374557317,0.1880397685116486,0.2534976374557317,0.0698575262481285,6254,0.07196913488648171,5e-06,6424,0.04674284018400354,0.126658,2429,0.6395607656922392,8.901681328050014e-05,6268,0.0698916753227482,0.0286669995981724,5984,0.1120344264727704
CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)[C@H](C(N)=O)C(=O)[C@@]3(O)C(=O)[C@@H]1C2=O,omadacycline,bacterial 30S ribosomal subunit inhibitor,0.25347151204139734,0.6047188010090518,0.25347151204139734,0.1516187146663289,3828,0.4319631992877282,0.107328,1243,0.8155512687342336,0.065712,3727,0.44695058614037686,0.565101044395325,411,0.9390117228075382,0.0804777267827078,4110,0.39011722807538207
COc1nccc(-c2c(-c3ccc(F)cc3)ncn2[C@H]2CC[C@H](O)CC2)n1,SB-239063,p38 MAPK inhibitor,0.25338227007716646,0.5561656032052233,0.25338227007716646,0.2033847020718557,1838,0.7272592372755602,4.7e-05,5837,0.13384775189197207,0.192444,1562,0.7682148686748775,0.0203586591948989,2579,0.6173022703665232,0.1177192547832791,3139,0.5342038878171835
CN(C)C(=O)Nc1cccc(-c2ccc(N(C)C)cc2)c1,atglistatin,adipose triglyceride lipase inhibitor,0.25337726443687403,0.549131918682297,0.25337726443687403,0.1082411855049415,5447,0.19171983973883366,0.021777,2126,0.6845229262501855,0.212943,1354,0.7990799821932038,0.0029323626590217,4175,0.38047188010090516,0.170248701711939,2090,0.6898649651283573
Cc1ccc(NC(=O)C(C)C)cc1C1CCN(Cc2ccc(Oc3ccc(F)c(F)c3)cc2)CC1,SNAP-94847,,0.25337207184960775,0.6558243062768957,0.25337207184960775,0.2321185619075921,1067,0.8416679032497403,0.000644,4443,0.34070336845229265,0.300033,815,0.8790621753969432,0.105865686070815,1387,0.7941831132215462,0.0881542370064831,3885,0.4235049710639561
CN(C)CCO[C@@](C)(c1ccccc1)c1ccc(Cl)cc1,chlorphenoxamine,histamine receptor antagonist,0.25335893564953793,0.27333432259979223,0.25335893564953793,0.0714687271553511,6229,0.07567888410743429,0.000408,4756,0.2942573082059653,0.154887,2009,0.7018845526042439,0.0001988505062323,5953,0.11663451550675175,0.0411286687516516,5538,0.17821635257456592
O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1ccccn1,verdinexor,exportin antagonist,0.25334009707170413,0.6227926992135331,0.25334009707170413,0.1757172825755145,2857,0.5760498590295295,0.525037,526,0.9219468763911559,0.071679,3567,0.470692981154474,0.0016290241656812,4643,0.3110253746846713,0.2413107837219463,1117,0.834248404807835
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,papaverine,phosphodiesterase inhibitor,0.2533369549995821,0.3511203442647277,0.2533369549995821,0.1029427030194152,5606,0.16812583469357467,0.000361,4829,0.28342484048078354,0.03862,4648,0.31028342484048077,0.1041655631769301,1400,0.7922540436266509,0.0454981546594734,5381,0.20151357768214873
NC[C@@H]1O[C@H](C23CC4CC(CC(C4)C2)C3)Cc2c1ccc(O)c2O,A77636,dopamine receptor agonist,0.2533285933342693,0.7124795963792847,0.2533285933342693,0.2406114850425171,893,0.8674877578275708,0.187339,958,0.8578424098530939,0.042543,4477,0.335658109511797,0.5312038128209106,450,0.9332245140228521,0.1277849787151605,2910,0.56818519068111
Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2,epigallocatechin-(-),,0.25326565034128085,0.2995696690903695,0.25326565034128085,0.1261888876292899,4837,0.2822377207300787,0.024445,2048,0.6960973438195578,0.001448,6564,0.025968244546668684,0.0003002718651002,5726,0.15031903843300198,0.0708971194204696,4426,0.3432259979225404
CC(C)N1CCN(c2ccc(C(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)CC1,Y-134,estrogen receptor antagonist,0.25322419704787846,0.30690013355097195,0.25322419704787846,0.1805410561128619,2665,0.6045407330464461,5e-05,5818,0.1366671612998961,0.097552,2949,0.5623979818964238,0.0001583509899943,6048,0.10253746846713163,0.0317702405994276,5874,0.12835732304496217
C[Se]CC[C@H](N)C(=O)O,selenomethionine,,0.25322034917727365,0.685977147944799,0.25322034917727365,0.2785272546434416,428,0.9364890933372904,0.015895,2300,0.658703071672355,0.061693,3858,0.427511500222585,0.6606983189249542,309,0.9541474996290251,0.095781759472005,3686,0.45303457486273924
Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C,ASA-404,angiogenesis inhibitor,0.25318849873764304,0.574684671316219,0.25318849873764304,0.1168178352276413,5191,0.22970767176138895,0.040896,1758,0.7391304347826086,0.080606,3329,0.5060097937379433,0.008150522156446,3328,0.5061581837067815,0.2829219188125289,725,0.8924172725923728
Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,doravirine,non-nucleoside reverse transcriptase inhibitor,0.25315914495549346,0.6534797447692536,0.25315914495549346,0.1290881184358824,4733,0.2976702774892417,0.151307,1060,0.8427066330316071,0.448512,364,0.9459860513429292,0.0147263350003679,2862,0.575307909185339,0.1385359372093712,2657,0.6057278527971509
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1,barnidipine,calcium channel blocker,0.25305894681970337,0.3683335806499481,0.25305894681970337,0.1950943680706476,2123,0.6849680961566997,0.000726,4373,0.3510906662709601,0.038208,4669,0.30716723549488056,0.0076460174819401,3385,0.4976999554830094,2.354017749063694e-05,6734,0.0007419498441905148
O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,GW-9508,free fatty acid receptor agonist|G protein-coupled receptor agonist,0.2529695027329295,0.6322599792254043,0.2529695027329295,0.1212173337783662,5023,0.25463718652619083,0.172742,997,0.8520552010684077,0.282687,894,0.8673393678587328,0.0271754999376353,2345,0.6520255230746401,0.1180887115337004,3132,0.5352426175990503
CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,hetacillin,bacterial cell wall synthesis inhibitor,0.2529368197953438,0.510817628728298,0.2529368197953438,0.2164547667441058,1468,0.7821635257456596,0.020299,2161,0.6793292773408517,0.03228,4926,0.2690310135034871,0.0188887416239049,2652,0.6064698026413414,0.0484241232336359,5276,0.21709452441014987
COc1cnc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OC[C@@H]5Cc6ccccc6N5C(C)=O)ccc43)cc2)nc1,AM679,cannabinoid receptor agonist|lipoxygenase inhibitor,0.2529217543639875,0.7114111886036504,0.2529217543639875,0.2340143346078913,1022,0.8483454518474551,0.340793,716,0.8937527823119157,0.215511,1317,0.8045704110402137,0.0011115439527083,4916,0.27051491319186827,0.1911828580691504,1753,0.7398723846267992
Nc1ccc(O)c(C(=O)O)c1,mesalazine,cyclooxygenase inhibitor|lipoxygenase inhibitor|prostanoid receptor antagonist,0.252822563899871,0.6000890339813029,0.252822563899871,0.1340907788279188,4567,0.3223030123163674,0.008739,2674,0.6032052233269032,0.049283,4211,0.3751298412227333,0.3065049345153872,747,0.8891526932779344,0.226639018462725,1276,0.810654399762576
CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CTS21166,beta-secretase inhibitor,0.2528026314218922,0.7082059652767472,0.2528026314218922,0.3619298152617102,128,0.9810060839887224,0.040253,1774,0.736756195281199,0.263986,980,0.8545778305386555,0.0016522897497399,4630,0.31295444427956665,0.157329130794291,2320,0.6557352722955928
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@@]21C,anecortave-acetate,angiogenesis inhibitor,0.25279603336886247,0.20308651135183262,0.25279603336886247,0.1875239538721748,2412,0.642083395162487,5e-06,6412,0.04852351981006087,0.002307,6483,0.03798783202255529,0.0001441103918995,6097,0.09526635999406441,0.0436282191395529,5448,0.19157144976999552
N[C@@H](COP(=O)(O)O)C(=O)O,dexfosfoserine,membrane integrity inhibitor,0.2526519394637423,0.7278824751446802,0.2526519394637423,0.266650237471133,539,0.9200178067962606,0.917414,158,0.9765543849235792,0.044534,4401,0.34693574714349307,0.0223737031199147,2504,0.6284315180293811,0.20311571475191,1567,0.767472918830687
CCCCCCCCCCCCc1ccc(S(=O)(=O)Nc2nncs2)cc1,PHT-427,AKT inhibitor|pyruvate dehydrogenase inhibitor,0.25263355369543716,0.5148241578869268,0.25263355369543716,0.2001713672391278,1939,0.7122718504229114,0.108792,1236,0.8165899985161003,0.019234,5521,0.18073898204481376,0.0045578253446287,3825,0.4324083691942424,0.0902818273865309,3827,0.43211158925656623
N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,trovafloxacin,bacterial DNA gyrase inhibitor,0.25263073840634104,0.5334916159667606,0.25263073840634104,0.131104647324524,4671,0.3068704555572044,0.02184,2125,0.6846713162190237,0.027187,5157,0.23475293070188452,0.0202091502776559,2587,0.6161151506158185,0.2354871202934852,1179,0.8250482267398724
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,gestrinone,progesterone receptor antagonist,0.2525429998424244,0.34183113221546224,0.2525429998424244,0.2144675186067751,1523,0.7740020774595637,0.000371,4816,0.2853539100756789,0.010228,5979,0.11277637631696102,0.0014399179511904,4720,0.29959934708413716,0.0521577119790691,5139,0.2374239501409705
COc1ccc2[nH]c(C(=O)c3ccccc3)cc2c1,D-64131,microtubule inhibitor,0.25251660998023595,0.29722510758272735,0.25251660998023595,0.1011267278063167,5647,0.1620418459712123,0.045217,1699,0.7478854429440569,0.021599,5413,0.19676509867932923,0.0005609768919104,5356,0.2052233269031013,0.0401546117099149,5565,0.17420982341593705
Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21,indoximod,"indoleamine 2,3-dioxygenase inhibitor",0.2523930820119342,0.5499332245140229,0.2523930820119342,0.1489552171394747,3941,0.4151951328090221,0.168116,1016,0.8492357916604838,0.065624,3731,0.4463570262650245,0.0009875794288093,4986,0.2601276153732007,0.2085112644231315,1491,0.7787505564623831
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,uridine-5'-triphosphate,purinergic receptor activator,0.2523706464231177,0.7990503041994361,0.2523706464231177,0.4322073588802465,60,0.9910966018697136,0.998603,8,0.9988128802492952,0.051208,4159,0.38284611960231485,0.0799150072158789,1590,0.7640599495474106,0.2570785345673664,954,0.8584359697284464
CC(=O)NCCNc1cc(Cl)nn2c(-c3cccc(S(=O)(=O)N(C)C)c3)c(C)nc12,MI-14,PI4K inhibitor,0.2523430954265469,0.4094376020181036,0.2523430954265469,0.1572938311019831,3602,0.4654993322451402,0.016022,2289,0.6603353613295742,0.024986,5253,0.22050749369342637,0.0001072481503266,6198,0.08027897314141563,0.1436524074758526,2557,0.6205668496809615
NC(=O)NO,hydroxyurea,ribonucleotide reductase inhibitor,0.25230051307626455,0.6249295147648019,0.25230051307626455,0.1310817214703374,4675,0.3062768956818519,0.00137,3928,0.41712420240391745,0.177645,1723,0.7443240836919425,0.0677135777745028,1695,0.7484790028194095,0.2988566544707378,617,0.9084433892268883
Oc1ccccc1,phenol,,0.2522970394985865,0.25422169461344407,0.2522970394985865,0.0121590390905316,6715,0.0035613592521145376,0.000929,4209,0.3754266211604096,0.001174,6581,0.023445615076420845,0.0188274258282348,2655,0.6060246327348271,0.0562695568118126,4969,0.26265024484344857
Cc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])o2)cc1,NSC-697923,ubiquitin-conjugating enzyme inhibitor,0.25229500158590573,0.4847900281940941,0.25229500158590573,0.1131200485601873,5299,0.21368155512687337,0.016442,2269,0.6633031607063362,0.08455,3234,0.5201068407775634,0.0962057292501289,1456,0.7839442053717169,0.0529847821484385,5102,0.2429143789879804
Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc2C=C4)C=C3)c1,m-THP,,0.2522834152812764,0.22080427363110253,0.2522834152812764,0.0793724901561582,6088,0.0966018697136074,0.0,6628,0.016471286541029806,0.05431,4080,0.39456892714052527,1.744119658640128e-05,6607,0.019587475886630012,0.1299607091285871,2852,0.5767918088737201
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,ganaxolone,GABA receptor modulator,0.25221465892592093,0.2178067962605728,0.25221465892592093,0.1901497269133473,2306,0.6578127318593263,8e-06,6332,0.060394717317109325,0.00382,6375,0.054013948657070765,0.0002251932213765,5894,0.1253895236682,0.0436096356709659,5449,0.19142305980115748
CC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)cc1,practolol,adrenergic receptor antagonist,0.25208460653041587,0.2715239649799674,0.25208460653041587,0.1834387273029313,2564,0.6195281198990948,3.2e-05,5998,0.109956966909037,0.06569,3728,0.4468021961715388,1.5077422059147742e-05,6624,0.017064846416382284,0.0383112849859929,5632,0.16426769550378395
CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1,PD-173074,FGFR inhibitor|VEGFR inhibitor,0.2520437277973876,0.6350200326457932,0.2520437277973876,0.2793445790863532,416,0.9382697729633477,0.199069,926,0.8625908888559133,0.090657,3093,0.5410298263837365,0.0024831044223017,4304,0.3613295741207895,0.1010154904035931,3559,0.47188010090517885
O=c1cc(N2CCN(c3cccc(C(F)(F)F)c3)CC2)[nH]c(=O)n1C1CCCCC1,ML179,liver receptor homolog inverse agonist,0.2520204179676597,0.6202997477370529,0.2520204179676597,0.1975429500104951,2032,0.6984715833209675,0.000872,4256,0.36845229262501855,0.043914,4427,0.34307760795370235,0.1030334056785449,1409,0.7909185339071079,0.2899528107333682,670,0.9005787208784686
COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,acitretin,retinoid receptor agonist,0.2520127989950998,0.37774150467428397,0.2520127989950998,0.1197446631827281,5085,0.24543700845822825,0.0,6713,0.0038581391897907213,0.068765,3642,0.45956373349161594,0.0163623425004174,2779,0.5876242765989019,0.1347892845505683,2748,0.5922243656328832
CCCCCCO[C@H](C)c1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)C4)[C@@H](CCC(=O)O)[C@@H]3C,HPPH,photosensitizing agent,0.2520055467774294,0.46541029826383734,0.2520055467774294,0.1975110000421387,2034,0.6981748033832913,0.014006,2377,0.6472770440718207,0.042472,4484,0.3346193797299303,0.0001296640476729,6135,0.08962754117821636,0.1244836598743905,2983,0.5573527229559282
CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,GDC-0068,AKT inhibitor,0.25198822361767315,0.6022555275263393,0.25198822361767315,0.2190550134137608,1388,0.7940347232527081,0.001577,3841,0.4300341296928327,0.034692,4823,0.2843151802938121,0.3339274287650067,699,0.8962754117821635,0.1390179791532613,2651,0.6066181926101796
CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,macitentan,endothelin receptor antagonist,0.2519479803574221,0.570767176138893,0.2519479803574221,0.1556794000242057,3668,0.4557055943018252,0.033895,1866,0.7231043181480932,0.019242,5520,0.1808873720136519,0.0446166894591611,1978,0.7064846416382253,0.2135441231309579,1431,0.7876539545926695
Clc1cccc(Nc2nnc(-c3ccccc3)c3ccccc23)c1,MY-5445,phosphodiesterase inhibitor|platelet aggregation inhibitor,0.2519315491220417,0.35396943166641937,0.2519315491220417,0.0729368598275432,6201,0.0798338032349013,0.00505,3029,0.5505267843893753,0.119628,2555,0.6208636296186378,0.0040424712010194,3916,0.4189048820299748,0.0264469787392553,6067,0.09971805905920761
C=CCC1([C@H](C)CCC)C(=O)NC(=S)NC1=O,thiamylal,glutamate receptor antagonist,0.25187023717026835,0.29781866745807983,0.25187023717026835,0.188276794607115,2381,0.6466834841964684,0.002569,3493,0.4816738388484938,0.013427,5820,0.1363703813622199,0.0003096688858967,5711,0.15254488796557353,0.0204309255955454,6255,0.07182074491764356
N=C(N)Nc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,GNTI,opioid receptor antagonist,0.2518063000250123,0.658703071672355,0.2518063000250123,0.2477411055426951,772,0.8854429440569818,0.044623,1708,0.746549933224514,0.040574,4560,0.3233417420982342,0.0060334925193691,3593,0.46683484196468317,0.266562971698585,867,0.8713458970173616
C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,levonordefrin,vasodilator,0.2517721629647609,0.5223920462976702,0.2517721629647609,0.0876056574026189,5946,0.11767324528861844,0.002298,3576,0.469357471434931,0.18086,1689,0.749369342632438,0.0435782136987204,1994,0.7041104021368155,0.1285060201520041,2888,0.5714497699955483
N=C(N)NS(=O)(=O)c1ccc(N)cc1,sulfaguanidine,bacterial antifolate,0.25177001585263503,0.600860661819261,0.25177001585263503,0.1535106324114177,3750,0.44353761685710047,0.000287,4969,0.26265024484344857,0.362194,589,0.9125983083543553,0.0442727635071431,1982,0.7058910817628729,0.1656505972025716,2159,0.679626057278528
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,selonsertib,MAP kinase activator,0.2517431644723747,0.694049562249592,0.2517431644723747,0.2064357018641193,1748,0.7406143344709898,0.084774,1357,0.7986348122866894,0.157298,1977,0.7066330316070634,0.0011447007969982,4883,0.2754117821635258,0.3479127111913271,344,0.9489538507196913
CCc1c(C(=O)Nc2cc(S(=O)(=O)N(CC)CC)ccc2O)[nH]c(C)c1C(C)=O,XD-14,bromodomain inhibitor,0.25169059044783,0.6048078349903547,0.25169059044783,0.2096107897783935,1653,0.7547113815106099,0.24921,840,0.8753524261759905,0.06137,3870,0.42573082059652767,0.0432852045694748,1996,0.7038136221991393,0.0565606006090466,4957,0.2644309244695059
Nc1ccc2cc3ccc(N)cc3nc2c1,proflavine-hemisulfate,topical anesthetic,0.2516853324413612,0.21234604540733049,0.2516853324413612,0.0328042123783657,6610,0.019142305980115792,0.000435,4715,0.3003412969283277,0.001975,6516,0.03309096305089776,0.0001418264374444,6105,0.09407924024335956,0.1414926679300541,2594,0.6150764208339516
NC(=O)NCCC[C@H](N)C(=O)O,L-citrulline,nitric oxide stimulant,0.251620188791067,0.6110698916753228,0.251620188791067,0.2396592458751721,915,0.8642231785131325,0.002201,3606,0.4649057723697878,0.031018,4983,0.26057278527971506,0.143130885623538,1211,0.8202997477370529,0.1534877474974922,2390,0.6453479744769254
CO[C@@H](C(=O)N1Cc2n[nH]c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,danusertib,Aurora kinase inhibitor|growth factor receptor inhibitor,0.25155154002238317,0.49333729039916907,0.25155154002238317,0.1941947995633212,2157,0.6799228372162042,0.000121,5413,0.19676509867932923,0.067444,3675,0.4546668645199584,0.1277588879177195,1278,0.8103576198248998,0.067407484631257,4549,0.32497403175545336
O=C(O)c1cc(O)c(O)c(O)c1,gallic-acid,beta amyloid protein neurotoxicity inhibitor|PPAR receptor agonist,0.2515286485587699,0.39629025077904734,0.2515286485587699,0.0889343205634852,5919,0.12167977444724731,0.00393,3191,0.5264876094376021,0.016001,5679,0.1572933669683929,0.0059806174903905,3603,0.46535094227630214,0.1772981749094097,1950,0.7106395607656922
