smiles,median_value_nM,activity_label,molecule_chembl_id,n_measurements,source_type
C#C[C@@]1(O)[C@H](C)O[C@@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]2C)C[C@@]1(C)OC,1009.6975942741667,1,CHEMBL292174,1,MIC
C#C[C@@]1(O)[C@H](C)O[C@@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]2C)C[C@@]1(C)OC,4126.60434970323,1,CHEMBL298584,1,MIC
C#Cc1ccc(-c2cn(CCOc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3)nn2)cc1,31793.76285494267,0,CHEMBL4070054,2,MIC
C#Cc1ccc(NC(=O)[C@@H](N)C(C)C)cc1,23134.624767681424,0,CHEMBL5078421,1,MIC
C#Cc1ccc(NC(=O)[C@@H](N)C(C)CC)cc1,86902.90144136862,0,CHEMBL5084748,1,MIC
C#Cc1ccc(NC(=O)[C@@H](N)CC(C)C)cc1,43451.45072068431,0,CHEMBL5077136,1,MIC
C#Cc1ccc(NC(=O)[C@@H](N)Cc2c[nH]c3ccccc23)cc1,514618.527422918,0,CHEMBL5081037,1,MIC
C#Cc1ccc(NC(=O)[C@@H](N)Cc2ccccc2)cc1,147656.65306258967,0,CHEMBL5076120,1,MIC
C#Cc1ccc(S(=O)(=O)N[C@@H]2CCN(Cc3ccc(CC(C)C)cc3)C2)cc1,12000.0,0,CHEMBL248739,1,MIC
C#Cc1cccc(NC(=O)[C@@H](N)C(C)C)c1,46269.24953536285,0,CHEMBL5094802,1,MIC
C#Cc1cccc(NC(=O)[C@@H](N)C(C)CC)c1,67784.26312426753,0,CHEMBL5204899,1,MIC
C#Cc1cccc(NC(=O)[C@@H](N)CC(C)C)c1,46058.53776392537,0,CHEMBL5190320,1,MIC
C#Cc1cccc(NC(=O)[C@@H](N)Cc2ccccc2)c1,147656.65306258967,0,CHEMBL5078161,1,MIC
C#Cc1cccc(NC(=O)[C@H](N)C(C)C)c1,180450.0731879151,0,CHEMBL5088756,1,MIC
C(#Cc1ccc(-n2cc[n+](Cc3ccccc3)c2)cc1)c1ccc(-n2cc[n+](Cc3ccccc3)c2)cc1,3076.6008806247714,1,CHEMBL5176382,1,MIC
C(#Cc1ccc(C[n+]2cn(Cc3cccc(Cn4c[n+](Cc5ccc(C#Cc6ccccc6)cc5)c5ccccc54)n3)c3ccccc32)cc1)c1ccccc1,17500.0,0,CHEMBL3414666,6,MIC
C(#Cc1ccc(Cn2c[n+](Cc3ccc(C#Cc4ccccc4)cc3)c3ccccc32)cc1)c1ccccc1,25000.0,0,CHEMBL3414662,1,MIC
C(=C/CN1c2ccccc2Sc2cccnc21)\CN1c2ccccc2Sc2cccnc21,50000000.0,0,CHEMBL2298236,1,MIC
C(=C/Cc1cc2ccc(C3=NCCCN3)cc2[nH]1)\Cc1cc2ccc(C3=NCCCN3)cc2[nH]1,1249.4548945266822,1,CHEMBL3094512,2,MIC
C(=C/Cc1cc2ccc(C3=NCCN3)cc2[nH]1)\Cc1cc2ccc(C3=NCCN3)cc2[nH]1,736.645147385524,1,CHEMBL3094500,2,MIC
C(=C/c1cc2ccc(C3=NCCN3)cc2[nH]1)\c1cc2ccc(C3=NCCN3)cc2[nH]1,1522.106331457612,1,CHEMBL1094617,1,MIC
C(=C/c1ccc(-c2nc3ccccc3[nH]2)cc1)\c1ccccc1,168843.99524481237,0,CHEMBL2283281,1,MIC
C(=C/c1ccc2c(c1)OCO2)\C=N\c1ccccc1,1990000.0,0,CHEMBL2296040,1,MIC
C(=C/c1ccc2c(c1)OCO2)\C=N\c1nc2ccccc2s1,810000.0,0,CHEMBL2296044,1,MIC
C(=C/c1ccc2c(c1)OCO2)\C=N\c1nccs1,970000.0,0,CHEMBL2296043,1,MIC
C(=C/c1nc2ccccc2[nH]1)\c1ccc2c(c1)OCO2,1900000.0,0,CHEMBL2299414,1,MIC
C(=C/c1nnn[nH]1)\c1nnn[nH]1,1523870.9000768138,0,CHEMBL4571768,1,MIC
C(=N/c1ccccn1)\c1cccc2ccccc12,1723394.7290619104,0,CHEMBL2260101,1,MIC
C(=N/c1nc2ccccc2s1)\c1ccc[nH]1,881000.0,0,CHEMBL4103506,1,MIC
C(=N/c1nc2ccccc2s1)\c1ccco1,548000.0,0,CHEMBL4076801,1,MIC
C(=N/c1nc2ccccc2s1)\c1cccs1,256000.0,0,CHEMBL4098039,1,MIC
C(=N/c1nc[nH]n1)\c1ccco1,2468310.5820654766,0,CHEMBL2260093,1,MIC
C(=N/c1nc[nH]n1)\c1cccs1,1123397.8558070636,0,CHEMBL2260098,1,MIC
C(=N\c1nc[nH]n1)\c1cccc2ccccc12,225133.4008965754,0,CHEMBL2260094,1,MIC
C/C(=C/C=C/c1ccccc1)C(O)C(C)(C)C(N)=O,3858661.4164622133,0,CHEMBL470697,1,MIC
C/C(=C/CC/C=C/CO)CC/C=C(/C)CC/C=C(\C)CO,42773.02953364059,0,CHEMBL2297642,1,MIC
C/C(=C/Sc1ccccc1)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,30622.46566778262,0,CHEMBL2114438,1,MIC
C/C(=C\C(=O)NC[C@@H]1C[C@@H]2C3C=CC=C4C3C(=CN4C)C[C@H]2N(C)C1)c1ccc(Br)cc1,16221.492319813215,0,CHEMBL5184968,5,MIC
C/C(=C\C(=O)NC[C@@H]1C[C@@H]2C3C=CC=C4C3C(=CN4C)C[C@H]2N(C)C1)c1ccc(Cl)cc1,20657.873565547976,0,CHEMBL5182324,2,MIC
C/C(=C\C(=O)NC[C@@H]1C[C@@H]2C3C=CC=C4C3C(=CN4C)C[C@H]2N(C)C1)c1ccc(S(C)(=O)=O)cc1,81096.43795517809,0,CHEMBL5204598,2,MIC
C/C(=C\C(=O)NC[C@@H]1C[C@@H]2C3C=CC=C4C3C(=CN4C)C[C@H]2N(C)C1)c1ccccc1,18494.3319941378,0,CHEMBL5206042,2,MIC
C/C(=C\C(=O)O)CC[C@@]1(C)[C@H](C)CC[C@@]2(C)C(CO)=CCC[C@H]12,390338.1686768929,0,CHEMBL3736158,1,MIC
C/C(=C\C(=O)O)CC[C@@]1(C)[C@H](C)CC[C@@]2(C)[C@@H]1CC[C@@H]1O[C@@]12C,390338.1686768929,0,CHEMBL3735870,1,MIC
C/C(=C\C(=O)O)CC[C@]1(C)[C@@H](C)CC[C@@]2(C)C(CO)=CCC[C@@H]12,390338.1686768929,0,CHEMBL3736095,1,MIC
C/C(=C\C(=O)OCCCCCCCC(=O)Nc1c2sscc-2[nH]c1=O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,780.9463790445286,1,CHEMBL4281493,1,MIC
C/C(=C\C(=O)OCCCCCCCC(=O)Nc1c2sscc-2[nH]c1=O)[C@@H](O)[C@@H]1OC[C@H](C/C=C/[C@@H](C)C(C)C)[C@@H](O)[C@H]1O,783.3680823323631,1,CHEMBL4289376,1,MIC
